table_id,state_code,state_name,category,type,description,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
hydr-ca-39,CA,California,Consumption,Hydropower,Hydropower total consumption,Billion Btu,187705,163670,241087,265551,231188,319052,273247,368007,282561,422243,399628,408830,329587,402618,484740,417309,240578,148707,385489,351170,423618,311124,525065,598435,450580,331348,433077,255937,242347,321318,247490,229144,208571,417437,237398,495318,462729,419290,505243,416573,391043,263923,316794,368253,341956,396279,476582,270107,237755,272187,326152,413488,255384,226643,157213,128681,267194,390292,239714,341549,187545
hydr-co-36,CO,Colorado,Consumption,Hydropower,Hydropower total consumption,Billion Btu,10436,8900,10724,10839,11049,9800,10398,9685,9814,10370,12965,16612,12903,13313,14774,15678,13360,11187,13918,16685,17834,14621,17249,19686,22648,24629,23645,18947,18019,18280,14769,18725,15504,19709,15928,21977,18823,20751,14908,15978,14836,15445,12299,12780,11966,14152,17767,17095,20096,18405,15398,20235,14247,11572,16831,15098,17565,17479,16618,16127,14638
hydr-ct-20,CT,Connecticut,Consumption,Hydropower,Hydropower total consumption,Billion Btu,4564,3907,3112,2915,2817,1959,2631,4108,3727,4439,3456,4098,5584,4644,4470,5135,3976,4497,3723,4777,2659,2717,3877,3977,3941,2760,3899,3578,3411,4607,5936,4522,4382,4275,4964,3752,6472,4562,4571,4315,5369,2959,3409,5715,4634,4782,5395,3590,5481,4973,3811,5513,2970,3835,4127,2819,2069,3060,5056,3811,2860
hydr-dc-51,DC,District of Columbia,Consumption,Hydropower,Hydropower total consumption,Billion Btu,32,58,61,43,50,32,23,24,15,3,8,11,13,8,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hydr-de-18,DE,Delaware,Consumption,Hydropower,Hydropower total consumption,Billion Btu,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hydr-fl-19,FL,Florida,Consumption,Hydropower,Hydropower total consumption,Billion Btu,2990,2806,2505,2775,3033,3118,3022,2984,2511,2862,3061,2651,2472,2431,2625,2438,2688,2537,2363,2493,2229,1881,2728,2314,2221,2549,2218,2260,2161,2437,1816,2745,2437,2173,2831,2380,2229,2464,2024,1433,885,1526,1873,2660,2657,2661,2018,1527,2031,2032,1731,1769,1432,2425,2010,2277,1611,2011,2117,1869,2033
hydr-ga-30,GA,Georgia,Consumption,Hydropower,Hydropower total consumption,Billion Btu,24810,24375,27042,30763,45088,33808,34792,38645,32734,32557,26430,34600,35141,43968,38153,45103,45969,42073,38910,45870,45942,24339,38173,43337,43193,29522,22471,33084,21322,40621,47736,44166,50834,45944,44683,43277,48380,43708,53376,28134,25307,26829,27627,41920,36983,40317,25480,22102,21133,31815,32407,26282,21281,35431,29142,27804,31137,22201,33656,35230,40905
hydr-hi-21,HI,Hawaii,Consumption,Hydropower,Hydropower total consumption,Billion Btu,292,258,214,240,1205,1093,1165,1131,979,1043,1131,936,941,985,958,929,962,895,868,931,898,840,942,885,855,893,817,855,834,581,827,741,632,580,1438,1009,1076,1178,1237,1175,1055,1041,967,916,941,962,1191,913,831,1099,687,905,1090,747,895,1129,839,609,879,842,867
hydr-ia-17,IA,Iowa,Consumption,Hydropower,Hydropower total consumption,Billion Btu,9481,9550,9830,7943,7219,9698,9031,8409,9891,9046,9816,9565,10310,9415,9304,9142,6692,8136,9639,9296,9828,10260,9599,9675,9587,10334,9953,10115,7218,7009,9103,9404,10339,7703,11049,10343,9671,8221,9309,9670,9222,8733,9628,7985,9475,9594,9020,9512,8071,9479,9250,8991,7291,7147,8356,8948,8464,9526,8420,7091,8994
hydr-id-18,ID,Idaho,Consumption,Hydropower,Hydropower total consumption,Billion Btu,66333,59590,63159,62667,65833,69417,71110,71952,70145,65608,74260,78264,81408,86007,101140,106908,107589,70428,102269,94885,98760,99374,121177,134351,137756,113491,126946,84444,69638,97532,94814,91266,68815,100157,81663,113322,137349,149882,131904,138042,111871,74637,89210,84585,84752,85413,111513,89170,92258,101838,89309,130241,104109,80845,85611,81603,83395,98306,100366,92017,83415
hydr-il-18,IL,Illinois,Consumption,Hydropower,Hydropower total consumption,Billion Btu,1986,2101,1999,1855,1860,1827,1804,1874,1731,1781,1747,1429,1557,1339,1300,1274,1345,1351,1332,1345,1438,1399,1297,1414,1468,1422,1477,1116,671,1038,1497,1403,1441,1342,1244,1278,1092,992,1404,1453,1467,1488,1311,1402,1538,1290,1719,1519,1365,1331,1157,1365,1058,1148,1258,1160,1226,1153,1334,1103,1184
hydr-in-31,IN,Indiana,Consumption,Hydropower,Hydropower total consumption,Billion Btu,1079,1137,796,544,472,979,990,4888,5444,6170,5199,4513,3998,4984,4647,4623,4972,3898,3737,4540,4928,5317,4473,4401,4548,4451,5285,5279,4553,4697,4588,4164,5817,4623,4197,4818,4636,5736,4881,4162,6001,5897,4184,4293,4444,4382,4855,4447,4304,4914,4426,3972,4125,3692,3530,3553,3935,2820,2027,2280,2375
hydr-ks-8,KS,Kansas,Consumption,Hydropower,Hydropower total consumption,Billion Btu,211,171,162,174,140,140,138,97,106,67,71,75,48,32,70,48,54,33,49,38,86,80,68,58,78,93,87,93,119,104,138,110,101,51,102,116,113,142,117,126,156,264,130,126,126,113,96,104,104,125,129,143,99,139,154,177,282,269,241,182,284
hydr-ky-39,KY,Kentucky,Consumption,Hydropower,Hydropower total consumption,Billion Btu,28333,27109,29293,24399,25262,25760,26718,38563,30430,27974,33303,37053,39127,39719,35482,36035,32766,34572,32964,40794,30538,27160,34944,34123,36684,30727,28559,30712,25013,45945,32874,38173,38961,32526,41404,35303,36159,34522,31774,26144,23713,39839,40944,39974,37863,29609,25707,16492,18895,32380,25173,28850,22475,31249,29895,31717,32108,41514,40220,37682,43913
hydr-la-11,LA,Louisiana,Consumption,Hydropower,Hydropower total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6829,6851,6789,12700,10027,9819,9967,10580,10838,8199,5430,7566,9069,9031,11006,8109,7074,8171,10488,12067,10817,10144,6470,9966,10366,9310,10183,8349,10741,12161,10560
hydr-ma-11,MA,Massachusetts,Consumption,Hydropower,Hydropower total consumption,Billion Btu,10570,8664,8352,7424,7011,6938,8368,8337,8140,9202,7904,7395,8918,5820,4465,4342,5084,4408,2215,4537,1642,4496,2632,2920,3098,2740,4095,3228,2190,4212,12995,11635,10454,9096,9676,8958,12290,10537,10500,9966,10866,7259,8902,10886,9999,10418,15004,7882,11389,11723,9720,11161,8683,9460,8579,7709,6578,9558,10320,8687,7402
hydr-md-5,MD,Maryland,Consumption,Hydropower,Hydropower total consumption,Billion Btu,14609,12132,12124,10175,11633,11925,13767,20060,16728,14193,20009,18576,23688,22490,20562,24049,21663,21053,17981,22684,13189,14902,14018,18573,21113,15919,19597,16796,13705,18548,23913,14686,18871,17095,20730,14870,25410,16222,17740,14564,17674,12229,16897,26801,25115,17035,20872,16331,19453,18434,16267,24748,15764,16477,15364,15127,12853,18108,25772,19485,14886
hydr-me-8,ME,Maine,Consumption,Hydropower,Hydropower total consumption,Billion Btu,30607,27731,26679,29873,25860,21625,25207,26702,27147,28873,29942,25807,27560,32157,30399,27719,32095,31672,29293,28878,25106,29834,30770,30891,31187,28118,31411,27888,26248,35941,42550,39837,36327,33461,36217,34586,42987,37256,37892,38408,36630,27332,28157,32123,34357,40905,42435,36948,43923,41106,37174,38660,35519,33970,34457,31317,27693,31221,29689,31162,27707
hydr-mi-11,MI,Michigan,Consumption,Hydropower,Hydropower total consumption,Billion Btu,21839,19038,17996,14353,16169,18954,18954,20555,19887,19758,17878,18613,18608,10947,12347,11553,10890,9716,11243,13524,12464,12963,12655,12934,11181,10416,7527,5010,6191,7818,16934,18280,18432,18163,17127,16470,18442,17489,14246,14913,14564,16139,16981,14031,15420,14616,15080,12553,13445,13390,12200,13188,11484,13539,15216,13971,14442,15468,14286,14691,15031
hydr-mn-21,MN,Minnesota,Consumption,Hydropower,Hydropower total consumption,Billion Btu,9542,7852,10199,8817,9884,11420,12348,9000,10467,10492,9379,10265,10810,10977,9586,9539,6095,6991,11205,9493,8169,9808,10518,11292,10138,10169,11289,9015,6988,8519,8915,10823,10988,11864,11747,11324,12275,10567,9734,12056,9501,8593,8231,8248,7395,7747,5671,6462,7164,7897,8199,7250,5339,4877,5216,7912,11157,11587,9591,9404,8789
hydr-mo-46,MO,Missouri,Consumption,Hydropower,Hydropower total consumption,Billion Btu,7807,13203,9297,3948,3339,8387,6209,6691,13867,14988,9733,7368,6354,20858,17884,13315,7677,4739,10532,11386,5797,6994,17311,18048,16570,31272,20847,15077,15595,11415,22802,11682,15319,32829,19768,19784,13584,16272,23928,18949,6120,11409,13804,6606,14823,11592,1976,11904,20169,17731,15018,11515,6797,10843,6632,14864,11711,10886,7542,19733,16488
hydr-ms-23,MS,Mississippi,Consumption,Hydropower,Hydropower total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hydr-mt-32,MT,Montana,Consumption,Hydropower,Hydropower total consumption,Billion Btu,62415,69208,67678,63011,71354,87692,82695,90810,92806,98712,91769,100529,98024,78121,101543,105784,128649,88278,121308,107096,103522,118359,114163,121624,116014,106294,113416,92992,85043,99844,111476,124919,85537,99112,84070,110811,142640,136921,113370,141344,98167,68337,97324,88105,88702,95864,100481,92557,98536,92778,91849,122382,107373,91959,109201,92144,93082,100850,103828,89090,94288
hydr-nc-11,NC,North Carolina,Consumption,Hydropower,Hydropower total consumption,Billion Btu,53782,50281,57979,45736,62661,56294,45605,52532,49104,51767,45896,62001,66816,73898,71948,73417,58632,55167,56802,81961,56992,30631,56538,64610,66493,42766,26330,53146,29871,72984,70936,61052,59657,51412,74196,56931,61546,57457,58512,37674,32009,26821,35525,72910,54439,53960,38079,29495,29894,50471,46405,37828,35475,65838,45230,44191,40779,35175,60136,55084,69811
hydr-nd-39,ND,North Dakota,Consumption,Hydropower,Hydropower total consumption,Billion Btu,11407,14982,13651,15547,19646,26105,20088,28905,25989,30703,29536,33900,32122,24749,28501,34806,33937,20812,31437,28325,26107,23518,26687,25010,24656,22699,24300,20654,19447,19748,17799,18333,17570,14588,19151,25341,32580,33903,23412,26681,21652,13764,16202,17455,15483,13417,15087,12903,12345,14398,19923,25068,23573,17674,24073,19516,17652,23789,28952,28312,21497
hydr-ne-37,NE,Nebraska,Consumption,Hydropower,Hydropower total consumption,Billion Btu,10317,9884,10298,10626,10489,11663,12107,12135,13040,12929,14383,14243,14240,14243,13509,12624,13240,12738,12303,12899,13875,12510,12672,14157,14037,15051,17528,16329,13940,12083,11859,10902,11122,10326,13533,14706,16564,17080,17160,17579,15309,11616,11165,9924,9145,8714,8861,3434,3414,4233,12818,15713,11962,10723,11010,15702,7906,13719,12582,11935,12195
hydr-nh-15,NH,New Hampshire,Consumption,Hydropower,Hydropower total consumption,Billion Btu,14775,12664,14336,13516,12053,11003,12781,12543,12527,15036,13006,11455,13178,16759,15298,13013,15718,14652,11718,12544,10666,14231,13064,14234,13105,11811,13157,10955,11591,13987,19567,16544,14413,14542,15075,14126,19845,16561,16282,14432,14559,10236,11607,13479,13179,17987,15165,12506,16094,16402,14415,15592,11869,13617,13137,11837,10574,13022,12336,13019,10776
hydr-nj-36,NJ,New Jersey,Consumption,Hydropower,Hydropower total consumption,Billion Btu,480,199,238,165,203,-326,-1369,-2103,-3555,-3957,-4228,-3236,-2254,-3457,-2944,-2834,-2546,-1744,-1797,-2933,-2934,-2413,-2321,-2394,-2570,-2550,-2989,-3220,-2257,-2542,326,225,231,196,156,113,197,188,211,177,143,186,122,394,376,311,351,207,254,313,177,237,102,174,164,89,88,126,324,236,135
hydr-nm-13,NM,New Mexico,Consumption,Hydropower,Hydropower total consumption,Billion Btu,745,553,672,457,99,448,706,367,447,668,690,285,210,675,766,660,790,291,312,702,977,920,821,933,979,1336,1738,1711,1036,2423,2137,2474,2638,3029,2196,2722,2187,2643,2411,2482,2256,2452,2692,1728,1392,1650,1966,2649,3077,2645,2117,1892,2120,876,936,927,1366,1780,1361,1409,1778
hydr-nv-27,NV,Nevada,Consumption,Hydropower,Hydropower total consumption,Billion Btu,21164,18617,20822,18910,16913,16668,18755,18073,18195,17772,17271,17582,16222,17340,16711,17583,16125,16874,17263,17771,24643,18072,14850,43064,58602,45386,47889,26316,21587,19391,18048,24682,20536,20331,19352,20021,22381,26421,32287,28916,24783,25974,23068,17787,16177,17022,20410,19800,17251,24015,21047,21284,23223,25588,22719,21099,16518,16700,17127,19966,16874
hydr-ny-2,NY,New York,Consumption,Hydropower,Hydropower total consumption,Billion Btu,130051,193379,220654,202901,190456,204632,229856,244545,260179,278145,262884,266456,288472,305067,300864,294729,299209,267952,270151,274181,275016,270643,267231,277676,279993,284044,310381,289431,249157,258900,293214,283568,290162,303531,286695,268042,299356,312702,298933,253117,254103,238527,254812,245720,240280,257799,271232,249596,263330,269523,248502,272019,234593,238270,248086,242429,248232,277725,269752,272679,259241
hydr-oh-52,OH,Ohio,Consumption,Hydropower,Hydropower total consumption,Billion Btu,210,221,180,87,102,111,101,106,87,88,78,93,92,86,101,77,85,61,49,46,63,58,56,1424,1708,1827,1801,2345,1929,1354,1887,1609,2618,1955,1978,2395,4109,5182,4144,4326,5948,5278,4968,5172,7310,5157,6268,4057,3808,5151,4186,3728,3941,5240,4546,4256,4619,2555,2222,3585,3283
hydr-ok-52,OK,Oklahoma,Consumption,Hydropower,Hydropower total consumption,Billion Btu,7582,10668,7720,1998,3203,8622,5335,7572,15869,19701,14751,14488,15020,39073,37489,30646,15986,18254,18267,24049,13655,11724,21847,26301,24415,41579,30826,30718,21111,24950,28404,20059,33526,44921,25941,28667,22311,29834,35779,32472,23227,24228,20222,18209,29814,26301,6185,30303,37556,34673,27403,14641,10901,20781,13585,24825,23758,18760,18526,34758,25042
hydr-or-42,OR,Oregon,Consumption,Hydropower,Hydropower total consumption,Billion Btu,134134,133046,140560,142933,156986,172561,174133,186321,212612,291449,313901,360068,378605,292446,375956,359650,367033,254455,330634,309204,313951,336166,472761,474208,486873,426032,425898,369450,357979,396494,428982,428798,328033,369723,322069,420363,464333,476985,406882,466705,388818,295984,350085,336660,331337,309453,375437,331978,333115,322407,297970,411131,375027,315785,335341,291255,318960,352802,322671,270017,280040
hydr-pa-45,PA,Pennsylvania,Consumption,Hydropower,Hydropower total consumption,Billion Btu,19646,15858,16037,13420,13404,13888,15027,19969,12294,9570,14336,8159,15916,14256,14541,16402,14685,12573,7875,12651,7628,6894,19120,12310,15107,10149,15173,11790,7282,15018,29845,20041,26658,24499,28367,20935,31145,22970,24283,19906,23363,17049,22488,33881,31604,22320,28211,22100,25116,26185,22753,31258,21334,24088,25117,24264,21922,28775,38799,31195,23445
hydr-ri-9,RI,Rhode Island,Consumption,Hydropower,Hydropower total consumption,Billion Btu,93,85,58,37,41,18,21,55,49,39,35,14,62,47,47,36,34,37,42,35,13,1,36,32,21,0,0,0,0,50,103,104,103,97,96,95,107,77,88,62,50,32,37,61,55,67,59,43,49,46,36,72,41,42,38,29,20,22,37,32,31
hydr-sc-31,SC,South Carolina,Consumption,Hydropower,Hydropower total consumption,Billion Btu,38849,34488,32377,28027,45563,36758,27188,27688,28098,32273,24064,36515,34744,40597,36082,45926,35418,31831,33227,40983,31421,13136,25396,32589,33169,19169,13223,23016,7017,21296,34306,32470,34237,30413,31309,35650,31445,30212,36397,17255,15643,12663,14138,37112,24508,29379,17923,15379,11067,22760,23185,15100,13515,30152,24432,23897,20551,16906,27437,26503,33888
hydr-sd-30,SD,South Dakota,Consumption,Hydropower,Hydropower total consumption,Billion Btu,12437,12160,15855,30493,32372,40479,50500,51427,58692,66340,69037,81497,77141,50250,59110,82484,73146,55241,70777,65839,60436,55461,56725,58133,59734,55711,59917,56119,54573,47805,40926,39950,37355,26712,52908,61974,82489,92042,58710,68282,58304,35461,44290,43298,36033,30743,33693,28834,29494,43261,51110,64205,56915,38761,52288,45202,44365,48419,57048,70484,51152
hydr-tn-2,TN,Tennessee,Consumption,Hydropower,Hydropower total consumption,Billion Btu,93352,93175,101734,80947,95169,91464,79494,100437,80288,78115,84656,98699,115536,118976,122871,122852,98277,108482,91006,127403,91045,61827,102125,104700,106288,68316,55630,78827,47402,123649,104180,113470,103534,92309,124080,99290,118569,112731,110189,79783,65248,71778,81116,121537,104248,93086,76859,48823,55636,99669,79392,93037,78942,118721,84645,89288,62538,80071,93705,90206,118018
hydr-tx-13,TX,Texas,Consumption,Hydropower,Hydropower total consumption,Billion Btu,11859,13143,8446,5009,4748,7771,8195,6043,13790,13279,10550,9220,8615,17663,17035,20052,11080,12199,7923,12448,10171,11972,10738,11648,10767,14636,20603,22482,12751,15034,18657,23216,27284,18416,15788,17565,9925,18289,14529,11455,8456,12403,11429,9077,13027,13324,6566,16254,10243,10040,12310,5471,5562,4580,3670,8913,12389,9784,10255,13139,9469
hydr-ut-50,UT,Utah,Consumption,Hydropower,Hydropower total consumption,Billion Btu,3275,2459,4148,3691,8003,9545,8235,11206,10575,11673,7776,10312,12691,11537,9828,11181,11717,7898,7601,8303,8533,6512,10710,14663,14519,10646,14756,8919,6123,5859,5289,6543,6230,8866,7742,9990,10846,13728,13406,12835,7611,5253,4657,4266,4506,7844,7407,5325,6583,8152,6785,11952,7116,4818,6018,7164,7012,11919,8440,7793,7165
hydr-va-11,VA,Virginia,Consumption,Hydropower,Hydropower total consumption,Billion Btu,13634,12602,13334,9174,8987,9234,7953,8410,8157,7369,7254,11771,14609,13694,11328,13637,9208,7448,13328,15977,9264,3813,9830,12725,12337,8833,781,8692,-1970,4421,13621,11271,11273,13539,11823,10261,14771,10420,13086,6971,7263,10480,8832,18038,15856,14842,13402,12338,9962,14431,14636,11760,9933,11961,9084,10795,13585,10285,16067,13529,17811
hydr-vt-46,VT,Vermont,Consumption,Hydropower,Hydropower total consumption,Billion Btu,9396,8219,8431,7229,6944,7464,8750,8498,8214,9447,8244,7778,9774,11005,10352,9761,11302,10001,9055,9624,8449,10482,8849,10583,9904,9635,10910,10367,9074,10927,14199,10986,9530,10116,10715,10030,12733,10902,12176,12227,12456,9137,11342,11685,11892,12107,15064,6391,14711,14502,13140,13843,10956,12269,11177,10619,9948,11796,11546,11906,9911
hydr-wa-31,WA,Washington,Consumption,Hydropower,Hydropower total consumption,Billion Btu,369596,397880,417596,451952,492089,515280,550134,614437,668963,705605,729600,750108,787585,717005,861367,871063,979802,695150,921159,823176,863361,979462,916871,900136,871017,804970,824820,727530,707279,746181,909829,932377,706614,693923,676477,850742,1018675,1063894,813870,991813,818762,565565,795189,726537,716902,720674,813434,779148,765033,711823,666221,892101,851343,745678,755695,684060,723289,757151,736362,587893,670342
hydr-wi-23,WI,Wisconsin,Consumption,Hydropower,Hydropower total consumption,Billion Btu,25814,21486,22565,16253,16029,22276,21371,21620,24866,22542,19980,23363,25043,25389,21096,21193,17132,19003,24563,23745,21970,22386,25315,26886,24411,26594,25264,16425,15363,15394,20954,26264,24837,25634,22987,24527,27877,25362,17818,20294,20255,21247,25585,18663,19838,17400,16650,14985,15925,13605,20603,20859,14562,18880,23507,21813,25806,24481,21777,23518,24457
hydr-wv-21,WV,West Virginia,Consumption,Hydropower,Hydropower total consumption,Billion Btu,10097,11101,10971,8400,9462,8657,7989,10950,9948,9946,10449,12012,12937,12214,11985,11058,10643,9840,9579,12754,11571,11392,11691,11672,11879,11052,10979,10475,10196,13633,13471,11118,13145,11485,11818,12299,14735,11630,11077,9513,11740,9836,10842,13730,13204,14474,15597,12398,12298,16064,13340,14118,13622,16590,11811,12907,15124,15280,16821,15192,13967
hydr-wy-32,WY,Wyoming,Consumption,Hydropower,Hydropower total consumption,Billion Btu,6552,6737,10298,9211,9147,9243,9608,8229,9976,11460,10562,13748,12167,12562,14734,11657,10822,7951,10178,10905,11511,8790,8883,12097,13423,11157,11904,7999,8145,7098,6705,7680,6574,8118,9256,8234,12737,14101,13688,11967,10314,9084,5937,6010,5941,8083,8365,7210,8231,9434,9989,11890,8502,6782,8261,8091,8987,10352,8883,8838,9527
hydr-us-52,US,United States,Consumption,Hydropower,Hydropower total consumption,Billion Btu,1607975,1656464,1816141,1771354,1886314,2059077,2061519,2346664,2348629,2647982,2633548,2824150,2863865,2861448,3176580,3154607,2976265,2333252,2936983,2930686,2900144,2757968,3265558,3527260,3385811,2970192,3071179,2634508,2334265,2837263,3046391,3015943,2617436,2891613,2683457,3205307,3589656,3640457,3297054,3267575,2811116,2241858,2689017,2792539,2688468,2702942,2869035,2446389,2511108,2668824,2538541,3102852,2628702,2562382,2466577,2321177,2472442,2766967,2663138,2563516,2502708
sola-ak-28,AK,Alaska,Consumption,Solar,Solar energy total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,14,20,28,40,62
sola-al-42,AL,Alabama,Consumption,Solar,Solar energy total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,138,148,148,148,153,150,146,138,134,127,113,97,82,68,54,53,62,63,64,62,68,71,79,98,100,101,431,1812,3425,3628,3439
sola-ar-29,AR,Arkansas,Consumption,Solar,Solar energy total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1281,1278,1278,1272,1259,1230,1189,1108,1033,931,795,642,500,367,239,90,94,53,53,59,81,86,102,108,111,124,372,442,2117,2256,3212
sola-az-25,AZ,Arizona,Consumption,Solar,Solar energy total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471,3619,3661,3725,3794,3836,3844,3861,3792,3713,3574,3345,3086,2877,2760,2672,2575,2663,2752,3120,3461,4574,7810,18401,31451,43566,48229,52854,66318,70779,73262,80134
sola-ca-40,CA,California,Consumption,Solar,Solar energy total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,111,147,109,93,19719,22053,23814,23596,24635,25173,25375,25636,25020,24534,23968,23122,23020,22488,21938,22316,22264,23550,26083,30416,31813,36653,42646,55130,84998,156459,211839,267538,340363,381618,405654,436716
sola-co-46,CO,Colorado,Consumption,Solar,Solar energy total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,154,167,181,188,208,217,227,230,233,231,221,212,205,199,194,206,233,309,839,1179,1864,2945,3988,5199,6045,6270,9509,13973,15336,16780,19632
